"","year","state","nmfs_name","pounds","metric_tons","dollars","scientific_name","source"
"1661",2002,"NEW JERSEY","SHARK, SANDBAR",22723,10,6847,"Carcharhinus plumbeus","ACCSPHIST"
"1662",2002,"NEW JERSEY","SHARK, THRESHER",15106,7,10462,"Alopias vulpinus","ACCSPHIST"
"1663",2002,"NEW YORK","SHARK, BLACKTIP",342,NA,96,"Carcharhinus limbatus","ACCSPHIST"
"1664",2002,"NEW YORK","SHARK, DOGFISH, SMOOTH",148996,68,47944,"Mustelus canis","ACCSPHIST"
"1665",2002,"NEW YORK","SHARK, DOGFISH, SPINY",49454,22,13918,"Squalus acanthias","ACCSPHIST"
"1666",2002,"NEW YORK","SHARK, MAKO, SHORTFIN",14771,7,16504,"Isurus oxyrinchus","ACCSPHIST"
"1667",2002,"NEW YORK","SHARK, NURSE",54,NA,55,"Ginglymostoma cirratum","ACCSPHIST"
"1668",2002,"NEW YORK","SHARK, PORBEAGLE",131,NA,47,"Lamna nasus","ACCSPHIST"
"1669",2002,"NEW YORK","SHARK, THRESHER",1072,NA,551,"Alopias vulpinus","ACCSPHIST"
"1670",2002,"NORTH CAROLINA","SHARK, BLACKTIP",64105,29,8017,"Carcharhinus limbatus","ACCSPHIST"
"1671",2002,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",341672,155,101377,"Mustelus canis","ACCSPHIST"
"1672",2002,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",152319,69,120723,"Isurus oxyrinchus","ACCSPHIST"
"1673",2002,"NORTH CAROLINA","SHARK, SANDBAR",982451,446,198997,"Carcharhinus plumbeus","ACCSPHIST"
"1674",2002,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",29002,13,6530,"Rhizoprionodon terraenovae","ACCSPHIST"
"1675",2002,"NORTH CAROLINA","SHARK, THRESHER",37028,17,7775,"Alopias vulpinus","ACCSPHIST"
"1676",2002,"NORTH CAROLINA","SHARK, TIGER",1140,1,85,"Galeocerdo cuvier","ACCSPHIST"
"1677",2002,"OREGON","SHARK, BLUE",833,NA,371,"Prionace glauca","PACFINHIST"
"1678",2002,"OREGON","SHARK, DOGFISH, SPINY",33424,15,4795,"Squalus acanthias","PACFINHIST"
"1679",2002,"OREGON","SHARK, TOPE",358,NA,329,"Galeorhinus galeus","PACFINHIST"
"1680",2002,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",3366,2,734,"Mustelus canis","ACCSPHIST"
"1681",2002,"RHODE ISLAND","SHARK, DOGFISH, SPINY",439936,200,76127,"Squalus acanthias","ACCSPHIST"
"1682",2002,"RHODE ISLAND","SHARK, PORBEAGLE",139,NA,49,"Lamna nasus","ACCSPHIST"
"1683",2002,"RHODE ISLAND","SHARK, SAND TIGER",36,NA,6,"Carcharias taurus","ACCSPHIST"
"1684",2002,"RHODE ISLAND","SHARK, SILKY",43,NA,9,"Carcharhinus falciformis","ACCSPHIST"
"1685",2002,"RHODE ISLAND","SHARK, THRESHER",163,NA,82,"Alopias vulpinus","ACCSPHIST"
"1686",2002,"RHODE ISLAND","SHARK, WHITETIP, OCEANIC",26,NA,14,"Carcharhinus longimanus","ACCSPHIST"
"1687",2002,"SOUTH CAROLINA","SHARK, MAKO, SHORTFIN",3971,2,5996,"Isurus oxyrinchus","ACCSPHIST"
"1688",2002,"TEXAS","SHARK, MAKO, SHORTFIN",3140,1,2882,"Isurus oxyrinchus","GULFFINHIST"
"1689",2002,"WASHINGTON","SHARK, DOGFISH, SPINY",2148200,974,380819,"Squalus acanthias","PACFINHIST"
"1690",2002,"WASHINGTON","SHARK, TOPE",150,NA,82,"Galeorhinus galeus","PACFINHIST"
"1691",2001,"CALIFORNIA","SHARK, DOGFISH, SPINY",6628,3,1030,"Squalus acanthias","PACFINHIST"
"1692",2001,"CALIFORNIA","SHARK, LEOPARD",27092,12,22648,"Triakis semifasciata","PACFINHIST"
"1693",2001,"CALIFORNIA","SHARK, MAKO, SHORTFIN",101717,46,75442,"Isurus oxyrinchus","PACFINHIST"
"1694",2001,"CALIFORNIA","SHARK, PACIFIC ANGEL",62400,28,28055,"Squatina californica","PACFINHIST"
"1695",2001,"CALIFORNIA","SHARK, THRESHER",797105,362,587138,"Alopias vulpinus","PACFINHIST"
"1696",2001,"CALIFORNIA","SHARK, THRESHER, BIGEYE",5026,2,8429,"Alopias superciliosus","PACFINHIST"
"1697",2001,"CALIFORNIA","SHARK, TOPE",97938,44,49565,"Galeorhinus galeus","PACFINHIST"
"1698",2001,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",1919,1,514,"Mustelus canis","ACCSPHIST"
"1699",2001,"CONNECTICUT","SHARK, DOGFISH, SPINY",7391,3,1207,"Squalus acanthias","ACCSPHIST"
"1700",2001,"FLORIDA-EAST","SHARK, BLACKNOSE",201993,92,100320,"Carcharhinus acronotus","ACCSPHIST"
"1701",2001,"FLORIDA-EAST","SHARK, BLACKTIP",315718,143,114632,"Carcharhinus limbatus","ACCSPHIST"
"1702",2001,"FLORIDA-EAST","SHARK, BONNETHEAD",87835,40,37122,"Sphyrna tiburo","ACCSPHIST"
"1703",2001,"FLORIDA-EAST","SHARK, BULL",12288,6,3775,"Carcharhinus leucas","ACCSPHIST"
"1704",2001,"FLORIDA-EAST","SHARK, LEMON",8581,4,2889,"Negaprion brevirostris","ACCSPHIST"
"1705",2001,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",3513,2,3500,"Isurus oxyrinchus","ACCSPHIST"
"1706",2001,"FLORIDA-EAST","SHARK, SANDBAR",429488,195,142996,"Carcharhinus plumbeus","ACCSPHIST"
"1707",2001,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",218885,99,67682,"Rhizoprionodon terraenovae","ACCSPHIST"
"1708",2001,"FLORIDA-EAST","SHARK, SILKY",8070,4,3028,"Carcharhinus falciformis","ACCSPHIST"
"1709",2001,"FLORIDA-EAST","SHARK, THRESHER",1029,NA,483,"Alopias vulpinus","ACCSPHIST"
"1710",2001,"FLORIDA-WEST","SHARK, BLACKNOSE",17659,8,6216,"Carcharhinus acronotus","ACCSPHIST"
"1711",2001,"FLORIDA-WEST","SHARK, BLACKTIP",47308,21,15332,"Carcharhinus limbatus","ACCSPHIST"
"1712",2001,"FLORIDA-WEST","SHARK, BONNETHEAD",377,NA,101,"Sphyrna tiburo","ACCSPHIST"
"1713",2001,"FLORIDA-WEST","SHARK, BULL",12682,6,4123,"Carcharhinus leucas","ACCSPHIST"
"1714",2001,"FLORIDA-WEST","SHARK, FINETOOTH",949,NA,428,"Carcharhinus isodon","ACCSPHIST"
"1715",2001,"FLORIDA-WEST","SHARK, LEMON",22639,10,7542,"Negaprion brevirostris","ACCSPHIST"
"1716",2001,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",12838,6,13739,"Isurus oxyrinchus","ACCSPHIST"
"1717",2001,"FLORIDA-WEST","SHARK, SANDBAR",982506,446,307921,"Carcharhinus plumbeus","ACCSPHIST"
"1718",2001,"FLORIDA-WEST","SHARK, SILKY",1451,1,499,"Carcharhinus falciformis","ACCSPHIST"
"1719",2001,"HAWAII","SHARK, MAKO, SHORTFIN",87016,39,66293,"Isurus oxyrinchus","PIFSC"
"1720",2001,"LOUISIANA","SHARK, BLACKTIP",1097107,498,298697,"Carcharhinus limbatus","GULFFINHIST"
"1721",2001,"LOUISIANA","SHARK, MAKO, LONGFIN",5543,3,4234,"Isurus paucus","GULFFINHIST"
"1722",2001,"LOUISIANA","SHARK, MAKO, SHORTFIN",10019,5,8724,"Isurus oxyrinchus","GULFFINHIST"
"1723",2001,"MAINE","SHARK, DOGFISH, SMOOTH",270,NA,67,"Mustelus canis","ACCSPHIST"
"1724",2001,"MAINE","SHARK, DOGFISH, SPINY",257,NA,186,"Squalus acanthias","ACCSPHIST"
"1725",2001,"MARYLAND","SHARK, DOGFISH, SMOOTH",6864,3,5076,"Mustelus canis","ACCSPHIST"
"1726",2001,"MARYLAND","SHARK, SANDBAR",7445,3,7090,"Carcharhinus plumbeus","ACCSPHIST"
"1727",2001,"MARYLAND","SHARK, TIGER",2135,1,1997,"Galeocerdo cuvier","ACCSPHIST"
"1728",2001,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",3912481,1775,865624,"Squalus acanthias","ACCSPHIST"
"1729",2001,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",23605,11,24457,"Isurus oxyrinchus","ACCSPHIST"
"1730",2001,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",535902,243,147969,"Squalus acanthias","ACCSPHIST"
"1731",2001,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",280883,127,135388,"Mustelus canis","ACCSPHIST"
"1732",2001,"NEW JERSEY","SHARK, DOGFISH, SPINY",17149,8,2425,"Squalus acanthias","ACCSPHIST"
"1733",2001,"NEW JERSEY","SHARK, SANDBAR",2937,1,472,"Carcharhinus plumbeus","ACCSPHIST"
"1734",2001,"NEW JERSEY","SHARK, THRESHER",7666,3,6356,"Alopias vulpinus","ACCSPHIST"
"1735",2001,"NEW YORK","SHARK, BLUE",11,NA,50,"Prionace glauca","ACCSPHIST"
"1736",2001,"NEW YORK","SHARK, DOGFISH, SMOOTH",116853,53,35114,"Mustelus canis","ACCSPHIST"
"1737",2001,"NEW YORK","SHARK, DOGFISH, SPINY",59562,27,16194,"Squalus acanthias","ACCSPHIST"
"1738",2001,"NEW YORK","SHARK, MAKO, SHORTFIN",17054,8,41540,"Isurus oxyrinchus","ACCSPHIST"
"1739",2001,"NEW YORK","SHARK, PORBEAGLE",31,NA,31,"Lamna nasus","ACCSPHIST"
"1740",2001,"NEW YORK","SHARK, SANDBAR",3992,2,1796,"Carcharhinus plumbeus","ACCSPHIST"
"1741",2001,"NEW YORK","SHARK, THRESHER",661,NA,355,"Alopias vulpinus","ACCSPHIST"
"1742",2001,"NEW YORK","SHARK, TIGER",42,NA,16,"Galeocerdo cuvier","ACCSPHIST"
"1743",2001,"NORTH CAROLINA","SHARK, BLACKTIP",28510,13,8285,"Carcharhinus limbatus","ACCSPHIST"
"1744",2001,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",510383,232,125877,"Mustelus canis","ACCSPHIST"
"1745",2001,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",165798,75,114930,"Isurus oxyrinchus","ACCSPHIST"
"1746",2001,"NORTH CAROLINA","SHARK, SANDBAR",471260,214,105697,"Carcharhinus plumbeus","ACCSPHIST"
"1747",2001,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",53798,24,12106,"Rhizoprionodon terraenovae","ACCSPHIST"
"1748",2001,"NORTH CAROLINA","SHARK, THRESHER",51350,23,13627,"Alopias vulpinus","ACCSPHIST"
"1749",2001,"OREGON","SHARK, BLUE",3921,2,1233,"Prionace glauca","PACFINHIST"
"1750",2001,"OREGON","SHARK, DOGFISH, SPINY",46779,21,8455,"Squalus acanthias","PACFINHIST"
"1751",2001,"OREGON","SHARK, TOPE",472,NA,279,"Galeorhinus galeus","PACFINHIST"
"1752",2001,"RHODE ISLAND","SHARK, DOGFISH, SPINY",385365,175,64582,"Squalus acanthias","ACCSPHIST"
"1753",2001,"RHODE ISLAND","SHARK, MAKO, SHORTFIN",2118,1,1750,"Isurus oxyrinchus","ACCSPHIST"
"1754",2001,"RHODE ISLAND","SHARK, PORBEAGLE",360,NA,114,"Lamna nasus","ACCSPHIST"
"1755",2001,"RHODE ISLAND","SHARK, SANDBAR",1547,1,399,"Carcharhinus plumbeus","ACCSPHIST"
"1756",2001,"SOUTH CAROLINA","SHARK, MAKO, SHORTFIN",7818,4,9506,"Isurus oxyrinchus","ACCSPHIST"
"1757",2001,"TEXAS","SHARK, MAKO, SHORTFIN",5941,3,4680,"Isurus oxyrinchus","GULFFINHIST"
"1758",2001,"VIRGINIA","SHARK, DOGFISH, SMOOTH",289600,131,84356,"Mustelus canis","ACCSPHIST"
"1759",2001,"VIRGINIA","SHARK, DOGFISH, SPINY",2323,1,419,"Squalus acanthias","ACCSPHIST"
"1760",2001,"WASHINGTON","SHARK, DOGFISH, SPINY",1363663,619,224912,"Squalus acanthias","PACFINHIST"
"1761",2001,"WASHINGTON","SHARK, TOPE",375,NA,150,"Galeorhinus galeus","PACFINHIST"
"1762",2000,"CALIFORNIA","SHARK, BLUE",431,NA,307,"Prionace glauca","PACFINHIST"
"1763",2000,"CALIFORNIA","SHARK, DOGFISH, SPINY",31992,15,12143,"Squalus acanthias","PACFINHIST"
"1764",2000,"CALIFORNIA","SHARK, LEOPARD",29110,13,21139,"Triakis semifasciata","PACFINHIST"
"1765",2000,"CALIFORNIA","SHARK, MAKO, SHORTFIN",176368,80,133350,"Isurus oxyrinchus","PACFINHIST"
"1766",2000,"CALIFORNIA","SHARK, PACIFIC ANGEL",74856,34,36703,"Squatina californica","PACFINHIST"
"1767",2000,"CALIFORNIA","SHARK, THRESHER",560374,254,489218,"Alopias vulpinus","PACFINHIST"
"1768",2000,"CALIFORNIA","SHARK, THRESHER, BIGEYE",10095,5,4637,"Alopias superciliosus","PACFINHIST"
"1769",2000,"CALIFORNIA","SHARK, TOPE",101283,46,50239,"Galeorhinus galeus","PACFINHIST"
"1770",2000,"FLORIDA-EAST","SHARK, BLACKNOSE",220104,100,115911,"Carcharhinus acronotus","ACCSPHIST"
"1771",2000,"FLORIDA-EAST","SHARK, BLACKTIP",175299,80,66156,"Carcharhinus limbatus","ACCSPHIST"
"1772",2000,"FLORIDA-EAST","SHARK, DUSKY",14309,6,5846,"Carcharhinus obscurus","ACCSPHIST"
"1773",2000,"FLORIDA-EAST","SHARK, FINETOOTH",283867,129,102423,"Carcharhinus isodon","ACCSPHIST"
"1774",2000,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",11760,5,13452,"Isurus oxyrinchus","ACCSPHIST"
"1775",2000,"FLORIDA-EAST","SHARK, SANDBAR",439424,199,169520,"Carcharhinus plumbeus","ACCSPHIST"
"1776",2000,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",144892,66,50827,"Rhizoprionodon terraenovae","ACCSPHIST"
"1777",2000,"FLORIDA-EAST","SHARK, THRESHER",2189,1,946,"Alopias vulpinus","ACCSPHIST"
"1778",2000,"FLORIDA-EAST","SHARK, TIGER",5500,2,2135,"Galeocerdo cuvier","ACCSPHIST"
"1779",2000,"FLORIDA-WEST","SHARK, BLACKNOSE",21797,10,7981,"Carcharhinus acronotus","ACCSPHIST"
"1780",2000,"FLORIDA-WEST","SHARK, BLACKTIP",106930,49,37874,"Carcharhinus limbatus","ACCSPHIST"
"1781",2000,"FLORIDA-WEST","SHARK, BULL",17679,8,5740,"Carcharhinus leucas","ACCSPHIST"
"1782",2000,"FLORIDA-WEST","SHARK, LEMON",31163,14,10456,"Negaprion brevirostris","ACCSPHIST"
"1783",2000,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",14480,7,14709,"Isurus oxyrinchus","ACCSPHIST"
"1784",2000,"FLORIDA-WEST","SHARK, SANDBAR",836754,380,297581,"Carcharhinus plumbeus","ACCSPHIST"
"1785",2000,"FLORIDA-WEST","SHARK, SHARPNOSE, ATLANTIC",716,NA,196,"Rhizoprionodon terraenovae","ACCSPHIST"
"1786",2000,"FLORIDA-WEST","SHARK, SILKY",10906,5,3763,"Carcharhinus falciformis","ACCSPHIST"
"1787",2000,"FLORIDA-WEST","SHARK, SPINNER",8192,4,3075,"Carcharhinus brevipinna","ACCSPHIST"
"1788",2000,"FLORIDA-WEST","SHARK, THRESHER",491,NA,239,"Alopias vulpinus","ACCSPHIST"
"1789",2000,"FLORIDA-WEST","SHARK, TIGER",1642,1,477,"Galeocerdo cuvier","ACCSPHIST"
"1790",2000,"LOUISIANA","SHARK, BLACKTIP",1265915,574,402534,"Carcharhinus limbatus","GULFFINHIST"
"1791",2000,"LOUISIANA","SHARK, MAKO, LONGFIN",5654,3,4419,"Isurus paucus","GULFFINHIST"
"1792",2000,"LOUISIANA","SHARK, MAKO, SHORTFIN",10396,5,8562,"Isurus oxyrinchus","GULFFINHIST"
"1793",2000,"MAINE","SHARK, DOGFISH, SPINY",7661,3,1777,"Squalus acanthias","ACCSPHIST"
"1794",2000,"MAINE","SHARK, PORBEAGLE",288,NA,321,"Lamna nasus","ACCSPHIST"
"1795",2000,"MARYLAND","SHARK, BLACKTIP",1219,1,439,"Carcharhinus limbatus","ACCSPHIST"
"1796",2000,"MARYLAND","SHARK, BULL",768,NA,276,"Carcharhinus leucas","ACCSPHIST"
"1797",2000,"MARYLAND","SHARK, DOGFISH, SMOOTH",36458,17,14575,"Mustelus canis","ACCSPHIST"
"1798",2000,"MARYLAND","SHARK, DOGFISH, SPINY",446981,203,85436,"Squalus acanthias","ACCSPHIST"
"1799",2000,"MARYLAND","SHARK, DUSKY",192,NA,55,"Carcharhinus obscurus","ACCSPHIST"
"1800",2000,"MARYLAND","SHARK, MAKO, LONGFIN",528,NA,689,"Isurus paucus","ACCSPHIST"
"1801",2000,"MARYLAND","SHARK, SAND TIGER",1364,1,392,"Carcharias taurus","ACCSPHIST"
"1802",2000,"MARYLAND","SHARK, SILKY",751,NA,313,"Carcharhinus falciformis","ACCSPHIST"
"1803",2000,"MARYLAND","SHARK, THRESHER",588,NA,360,"Alopias vulpinus","ACCSPHIST"
"1804",2000,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",5761654,2613,1335411,"Squalus acanthias","ACCSPHIST"
"1805",2000,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",22675,10,23399,"Isurus oxyrinchus","ACCSPHIST"
"1806",2000,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",2334497,1059,604980,"Squalus acanthias","ACCSPHIST"
"1807",2000,"NEW HAMPSHIRE","SHARK, PORBEAGLE",3137,1,1873,"Lamna nasus","ACCSPHIST"
"1808",2000,"NEW JERSEY","SHARK, BLACKTIP",709,NA,487,"Carcharhinus limbatus","ACCSPHIST"
"1809",2000,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",409592,186,184986,"Mustelus canis","ACCSPHIST"
"1810",2000,"NEW JERSEY","SHARK, DOGFISH, SPINY",5222164,2369,978612,"Squalus acanthias","ACCSPHIST"
"1811",2000,"NEW JERSEY","SHARK, DUSKY",174931,79,66107,"Carcharhinus obscurus","ACCSPHIST"
"1812",2000,"NEW JERSEY","SHARK, SANDBAR",10106,5,5097,"Carcharhinus plumbeus","ACCSPHIST"
"1813",2000,"NEW JERSEY","SHARK, THRESHER",10456,5,8302,"Alopias vulpinus","ACCSPHIST"
"1814",2000,"NEW YORK","SHARK, ANGEL, ATLANTIC",86,NA,280,"Squatina dumeril","ACCSPHIST"
"1815",2000,"NEW YORK","SHARK, BLACKTIP",14,NA,5,"Carcharhinus limbatus","ACCSPHIST"
"1816",2000,"NEW YORK","SHARK, DOGFISH, SMOOTH",23146,10,7722,"Mustelus canis","ACCSPHIST"
"1817",2000,"NEW YORK","SHARK, DOGFISH, SPINY",1903442,863,362437,"Squalus acanthias","ACCSPHIST"
"1818",2000,"NEW YORK","SHARK, DUSKY",1393,1,272,"Carcharhinus obscurus","ACCSPHIST"
"1819",2000,"NEW YORK","SHARK, MAKO, SHORTFIN",18656,8,17077,"Isurus oxyrinchus","ACCSPHIST"
"1820",2000,"NEW YORK","SHARK, NURSE",132,NA,132,"Ginglymostoma cirratum","ACCSPHIST"
"1821",2000,"NEW YORK","SHARK, PORBEAGLE",266,NA,219,"Lamna nasus","ACCSPHIST"
"1822",2000,"NEW YORK","SHARK, THRESHER",894,NA,612,"Alopias vulpinus","ACCSPHIST"
"1823",2000,"NORTH CAROLINA","SHARK, BLACKTIP",72150,33,16749,"Carcharhinus limbatus","ACCSPHIST"
"1824",2000,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",335282,152,79889,"Mustelus canis","ACCSPHIST"
"1825",2000,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",3549939,1610,598419,"Squalus acanthias","ACCSPHIST"
"1826",2000,"NORTH CAROLINA","SHARK, DUSKY",10774,5,2209,"Carcharhinus obscurus","ACCSPHIST"
"1827",2000,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",98778,45,79022,"Isurus oxyrinchus","ACCSPHIST"
"1828",2000,"NORTH CAROLINA","SHARK, SANDBAR",685090,311,155016,"Carcharhinus plumbeus","ACCSPHIST"
"1829",2000,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",49384,22,8856,"Rhizoprionodon terraenovae","ACCSPHIST"
"1830",2000,"NORTH CAROLINA","SHARK, THRESHER",92122,42,19487,"Alopias vulpinus","ACCSPHIST"
"1831",2000,"NORTH CAROLINA","SHARK, TIGER",3064,1,499,"Galeocerdo cuvier","ACCSPHIST"
"1832",2000,"OREGON","SHARK, BLUE",509,NA,474,"Prionace glauca","PACFINHIST"
"1833",2000,"OREGON","SHARK, DOGFISH, SPINY",88614,40,10394,"Squalus acanthias","PACFINHIST"
"1834",2000,"OREGON","SHARK, THRESHER",888,NA,1057,"Alopias vulpinus","PACFINHIST"
"1835",2000,"OREGON","SHARK, TOPE",1685,1,1310,"Galeorhinus galeus","PACFINHIST"
"1836",2000,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",4052,2,932,"Mustelus canis","ACCSPHIST"
"1837",2000,"RHODE ISLAND","SHARK, DOGFISH, SPINY",240072,109,49719,"Squalus acanthias","ACCSPHIST"
"1838",2000,"SOUTH CAROLINA","SHARK, MAKO, SHORTFIN",4976,2,6798,"Isurus oxyrinchus","ACCSPHIST"
"1839",2000,"TEXAS","SHARK, MAKO, SHORTFIN",5427,2,4664,"Isurus oxyrinchus","GULFFINHIST"
"1840",2000,"VIRGINIA","SHARK, DOGFISH, SMOOTH",264465,120,87145,"Mustelus canis","ACCSPHIST"
"1841",2000,"VIRGINIA","SHARK, DOGFISH, SPINY",1444442,655,273770,"Squalus acanthias","ACCSPHIST"
"1842",2000,"VIRGINIA","SHARK, LEMON",418,NA,4,"Negaprion brevirostris","ACCSPHIST"
"1843",2000,"VIRGINIA","SHARK, PORBEAGLE",128,NA,32,"Lamna nasus","ACCSPHIST"
"1844",2000,"VIRGINIA","SHARK, SANDBAR",802,NA,11278,"Carcharhinus plumbeus","ACCSPHIST"
"1845",2000,"WASHINGTON","SHARK, BLUE",133,NA,66,"Prionace glauca","PACFINHIST"
"1846",2000,"WASHINGTON","SHARK, DOGFISH, SPINY",1380558,626,238263,"Squalus acanthias","PACFINHIST"
"1847",2000,"WASHINGTON","SHARK, THRESHER",98518,45,101572,"Alopias vulpinus","PACFINHIST"
"1848",2000,"WASHINGTON","SHARK, TOPE",3230,1,1269,"Galeorhinus galeus","PACFINHIST"
"1849",1999,"CALIFORNIA","SHARK, BLUE",123,NA,25,"Prionace glauca","PACFINHIST"
"1850",1999,"CALIFORNIA","SHARK, DOGFISH, SPINY",64469,29,60961,"Squalus acanthias","PACFINHIST"
"1851",1999,"CALIFORNIA","SHARK, LEOPARD",31598,14,23466,"Triakis semifasciata","PACFINHIST"
"1852",1999,"CALIFORNIA","SHARK, MAKO, SHORTFIN",138227,63,110334,"Isurus oxyrinchus","PACFINHIST"
"1853",1999,"CALIFORNIA","SHARK, PACIFIC ANGEL",106822,48,50896,"Squatina californica","PACFINHIST"
"1854",1999,"CALIFORNIA","SHARK, THRESHER",581525,264,488860,"Alopias vulpinus","PACFINHIST"
"1855",1999,"CALIFORNIA","SHARK, THRESHER, BIGEYE",12052,5,5875,"Alopias superciliosus","PACFINHIST"
"1856",1999,"CALIFORNIA","SHARK, TOPE",162532,74,85521,"Galeorhinus galeus","PACFINHIST"
"1857",1999,"CONNECTICUT","SHARK, BLUE",1529,1,275,"Prionace glauca","ACCSPHIST"
"1858",1999,"FLORIDA-EAST","SHARK, BLACKNOSE",107219,49,58150,"Carcharhinus acronotus","ACCSPHIST"
"1859",1999,"FLORIDA-EAST","SHARK, BLACKTIP",123328,56,53812,"Carcharhinus limbatus","ACCSPHIST"
"1860",1999,"FLORIDA-EAST","SHARK, BULL",6435,3,3042,"Carcharhinus leucas","ACCSPHIST"
"1861",1999,"FLORIDA-EAST","SHARK, DUSKY",41845,19,16653,"Carcharhinus obscurus","ACCSPHIST"
"1862",1999,"FLORIDA-EAST","SHARK, FINETOOTH",352137,160,139799,"Carcharhinus isodon","ACCSPHIST"
"1863",1999,"FLORIDA-EAST","SHARK, LEMON",6798,3,2907,"Negaprion brevirostris","ACCSPHIST"
"1864",1999,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",11403,5,12647,"Isurus oxyrinchus","ACCSPHIST"
"1865",1999,"FLORIDA-EAST","SHARK, SANDBAR",379920,172,160976,"Carcharhinus plumbeus","ACCSPHIST"
"1866",1999,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",257947,117,75516,"Rhizoprionodon terraenovae","ACCSPHIST"
"1867",1999,"FLORIDA-EAST","SHARK, SILKY",6968,3,2826,"Carcharhinus falciformis","ACCSPHIST"
"1868",1999,"FLORIDA-EAST","SHARK, TIGER",11669,5,4922,"Galeocerdo cuvier","ACCSPHIST"
"1869",1999,"FLORIDA-WEST","SHARK, BLACKNOSE",11091,5,4240,"Carcharhinus acronotus","ACCSPHIST"
"1870",1999,"FLORIDA-WEST","SHARK, BLACKTIP",67014,30,28712,"Carcharhinus limbatus","ACCSPHIST"
"1871",1999,"FLORIDA-WEST","SHARK, BONNETHEAD",3432,2,1512,"Sphyrna tiburo","ACCSPHIST"
"1872",1999,"FLORIDA-WEST","SHARK, BULL",27526,12,11339,"Carcharhinus leucas","ACCSPHIST"
"1873",1999,"FLORIDA-WEST","SHARK, DUSKY",13232,6,4917,"Carcharhinus obscurus","ACCSPHIST"
"1874",1999,"FLORIDA-WEST","SHARK, LEMON",24997,11,11448,"Negaprion brevirostris","ACCSPHIST"
"1875",1999,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",16260,7,17111,"Isurus oxyrinchus","ACCSPHIST"
"1876",1999,"FLORIDA-WEST","SHARK, SANDBAR",523277,237,223957,"Carcharhinus plumbeus","ACCSPHIST"
"1877",1999,"FLORIDA-WEST","SHARK, THRESHER",3627,2,1860,"Alopias vulpinus","ACCSPHIST"
"1878",1999,"LOUISIANA","SHARK, BLACKTIP",1439230,653,440971,"Carcharhinus limbatus","GULFFINHIST"
"1879",1999,"LOUISIANA","SHARK, MAKO, LONGFIN",3420,2,2912,"Isurus paucus","GULFFINHIST"
"1880",1999,"LOUISIANA","SHARK, MAKO, SHORTFIN",16492,7,13072,"Isurus oxyrinchus","GULFFINHIST"
"1881",1999,"LOUISIANA","SHARK, SANDBAR",735,NA,139,"Carcharhinus plumbeus","GULFFINHIST"
"1882",1999,"MAINE","SHARK, DOGFISH, SPINY",34811,16,8448,"Squalus acanthias","ACCSPHIST"
"1883",1999,"MAINE","SHARK, PORBEAGLE",188,NA,101,"Lamna nasus","ACCSPHIST"
"1884",1999,"MARYLAND","SHARK, BLACKTIP",978,NA,464,"Carcharhinus limbatus","ACCSPHIST"
"1885",1999,"MARYLAND","SHARK, BULL",57,NA,47,"Carcharhinus leucas","ACCSPHIST"
"1886",1999,"MARYLAND","SHARK, DOGFISH, SMOOTH",124749,57,13968,"Mustelus canis","ACCSPHIST"
"1887",1999,"MARYLAND","SHARK, DOGFISH, SPINY",2092754,949,347470,"Squalus acanthias","ACCSPHIST"
"1888",1999,"MARYLAND","SHARK, DUSKY",423,NA,208,"Carcharhinus obscurus","ACCSPHIST"
"1889",1999,"MARYLAND","SHARK, FINETOOTH",22,NA,11,"Carcharhinus isodon","ACCSPHIST"
"1890",1999,"MARYLAND","SHARK, SANDBAR",558,NA,446,"Carcharhinus plumbeus","ACCSPHIST"
