,,,,,,,,,,
Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2006,OREGON,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,PACFIN
2006,OREGON,"SHARK, THRESHER","1,476",1,670,Public,Commercial,Alopias vulpinus,159916,PACFIN
2006,OREGON,"SHARK, TOPE","1,996",1,46,Public,Commercial,Galeorhinus galeus,160181,PACFIN
2006,PROCESS AT SEA,"SHARK, DOGFISH, SPINY","10,830",5,,Public,Commercial,Squalus acanthias,160617,PACFIN
2006,PROCESS AT SEA,"SHARK, TOPE",,,,Confidential,Commercial,Galeorhinus galeus,160181,PACFIN
2006,RHODE ISLAND,"SHARK, DOGFISH, SMOOTH","4,063",2,"1,273",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2006,RHODE ISLAND,"SHARK, DOGFISH, SPINY","548,647",249,"105,063",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2006,RHODE ISLAND,"SHARK, MAKO, SHORTFIN",358,0,301,Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
2006,RHODE ISLAND,"SHARK, SAND TIGER","2,310",1,388,Public,Commercial,Carcharias taurus,159888,ACCSPHIST
2006,SOUTH CAROLINA,"SHARK, BLACKTIP","5,107",2,"2,226",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
2006,SOUTH CAROLINA,"SHARK, MAKO, SHORTFIN","2,713",1,"2,339",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
2006,SOUTH CAROLINA,"SHARK, SANDBAR","41,492",19,"21,016",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
2006,SOUTH CAROLINA,"SHARK, SHARPNOSE, ATLANTIC","9,875",4,"5,464",Public,Commercial,Rhizoprionodon terraenovae,160200,ACCSPHIST
2006,SOUTH CAROLINA,"SHARK, TIGER","8,343",4,"3,668",Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
2006,TEXAS,"SHARK, BLACKTIP","26,177",12,"8,790",Public,Commercial,Carcharhinus limbatus,160318,GULFFIN
2006,TEXAS,"SHARK, MAKO, LONGFIN",,,,Confidential,Commercial,Isurus paucus,159926,GULFFIN
2006,TEXAS,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,GULFFIN
2006,VIRGINIA,"SHARK, BLACKTIP","46,176",21,"8,588",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
2006,VIRGINIA,"SHARK, DOGFISH, SMOOTH","21,035",10,"13,592",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2006,VIRGINIA,"SHARK, DOGFISH, SPINY","940,120",426,"174,911",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2006,VIRGINIA,"SHARK, DUSKY",33,0,17,Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
2006,VIRGINIA,"SHARK, SANDBAR","116,208",53,"110,097",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
2006,VIRGINIA,"SHARK, SHARPNOSE, ATLANTIC","1,009",0,757,Public,Commercial,Rhizoprionodon terraenovae,160200,ACCSPHIST
2006,VIRGINIA,"SHARK, THRESHER","3,173",1,"1,147",Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
2006,WASHINGTON,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,PACFIN
2006,WASHINGTON,"SHARK, DOGFISH, SPINY","1,097,334",498,"225,232",Public,Commercial,Squalus acanthias,160617,PACFIN
2006,WASHINGTON,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,PACFIN
2006,WASHINGTON,"SHARK, TOPE",,,,Confidential,Commercial,Galeorhinus galeus,160181,PACFIN
2005,ALABAMA,"SHARK, BLACKNOSE",,,,Confidential,Commercial,Carcharhinus acronotus,160304,GULFFIN
2005,ALABAMA,"SHARK, BLACKTIP","358,147",162,"147,742",Public,Commercial,Carcharhinus limbatus,160318,GULFFIN
2005,ALABAMA,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,GULFFIN
2005,ALABAMA,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,GULFFIN
2005,ALABAMA,"SHARK, HAMMERHEAD, GREAT",,,,Confidential,Commercial,Sphyrna mokarran,160515,GULFFIN
2005,ALABAMA,"SHARK, SAND TIGER",,,,Confidential,Commercial,Carcharias taurus,159888,GULFFIN
2005,ALABAMA,"SHARK, SANDBAR",,,,Confidential,Commercial,Carcharhinus plumbeus,160289,GULFFIN
2005,ALABAMA,"SHARK, SHARPNOSE, ATLANTIC","112,112",51,"57,750",Public,Commercial,Rhizoprionodon terraenovae,160200,GULFFIN
2005,ALABAMA,"SHARK, SPINNER","19,444",9,"7,485",Public,Commercial,Carcharhinus brevipinna,160401,GULFFIN
2005,ALASKA,"SHARK, DOGFISH, SPINY","21,929",10,"4,693",Public,Commercial,Squalus acanthias,160617,AKFINHIST
2005,CALIFORNIA,"SHARK, DOGFISH, SPINY","16,871",8,"3,450",Public,Commercial,Squalus acanthias,160617,PACFIN
2005,CALIFORNIA,"SHARK, LEOPARD","28,645",13,"19,997",Public,Commercial,Triakis semifasciata,160448,PACFIN
2005,CALIFORNIA,"SHARK, MAKO, SHORTFIN","73,432",33,"57,607",Public,Commercial,Isurus oxyrinchus,159924,PACFIN
2005,CALIFORNIA,"SHARK, PACIFIC ANGEL","25,496",12,"14,027",Public,Commercial,Squatina californica,160785,PACFIN
2005,CALIFORNIA,"SHARK, THRESHER","392,771",178,"270,784",Public,Commercial,Alopias vulpinus,159916,PACFIN
2005,CALIFORNIA,"SHARK, THRESHER, BIGEYE","21,065",10,"6,234",Public,Commercial,Alopias superciliosus,159921,PACFIN
2005,CALIFORNIA,"SHARK, TOPE","56,220",26,"34,778",Public,Commercial,Galeorhinus galeus,160181,PACFIN
2005,CONNECTICUT,"SHARK, DOGFISH, SMOOTH","3,823",2,"1,299",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2005,CONNECTICUT,"SHARK, DOGFISH, SPINY","83,970",38,"12,912",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2005,CONNECTICUT,"SHARK, DUSKY",150,0,113,Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
2005,DELAWARE,"SHARK, DOGFISH, SMOOTH",538,0,312,Public,Commercial,Mustelus canis,160230,ACCSPHIST
2005,FLORIDA-EAST,"SHARK, BLACKNOSE","81,443",37,"39,022",Public,Commercial,Carcharhinus acronotus,160304,ACCSPHIST
2005,FLORIDA-EAST,"SHARK, BLACKTIP","185,017",84,"80,947",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
2005,FLORIDA-EAST,"SHARK, BONNETHEAD","46,167",21,"22,223",Public,Commercial,Sphyrna tiburo,160502,ACCSPHIST
2005,FLORIDA-EAST,"SHARK, BULL","23,676",11,"9,720",Public,Commercial,Carcharhinus leucas,160275,ACCSPHIST
2005,FLORIDA-EAST,"SHARK, FINETOOTH","114,032",52,"61,143",Public,Commercial,Carcharhinus isodon,160409,ACCSPHIST
2005,FLORIDA-EAST,"SHARK, LEMON","17,448",8,"7,963",Public,Commercial,Negaprion brevirostris,160433,ACCSPHIST
2005,FLORIDA-EAST,"SHARK, MAKO, SHORTFIN","4,682",2,"5,009",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
2005,FLORIDA-EAST,"SHARK, SANDBAR","294,288",133,"122,703",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
2005,FLORIDA-EAST,"SHARK, SHARPNOSE, ATLANTIC","351,942",160,"144,972",Public,Commercial,Rhizoprionodon terraenovae,160200,ACCSPHIST
2005,FLORIDA-EAST,"SHARK, SILKY","4,276",2,"1,911",Public,Commercial,Carcharhinus falciformis,160310,ACCSPHIST
2005,FLORIDA-WEST,"SHARK, BLACKNOSE","18,755",9,"6,455",Public,Commercial,Carcharhinus acronotus,160304,ACCSPHIST
2005,FLORIDA-WEST,"SHARK, BLACKTIP","219,953",100,"69,835",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
2005,FLORIDA-WEST,"SHARK, BULL","64,208",29,"19,007",Public,Commercial,Carcharhinus leucas,160275,ACCSPHIST
2005,FLORIDA-WEST,"SHARK, LEMON","50,999",23,"14,758",Public,Commercial,Negaprion brevirostris,160433,ACCSPHIST
2005,FLORIDA-WEST,"SHARK, MAKO, SHORTFIN","11,913",5,"10,744",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
2005,FLORIDA-WEST,"SHARK, SANDBAR","635,505",288,"199,564",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
2005,FLORIDA-WEST,"SHARK, SHARPNOSE, ATLANTIC","10,739",5,"3,953",Public,Commercial,Rhizoprionodon terraenovae,160200,ACCSPHIST
2005,FLORIDA-WEST,"SHARK, SPINNER","19,961",9,"6,343",Public,Commercial,Carcharhinus brevipinna,160401,ACCSPHIST
2005,FLORIDA-WEST,"SHARK, TIGER","3,464",2,"1,068",Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
2005,HAWAII,"SHARK, MAKO, SHORTFIN","203,827",92,"81,657",Public,Commercial,Isurus oxyrinchus,159924,PIFSC
2005,LOUISIANA,"SHARK, BLACKTIP","428,305",194,"302,674",Public,Commercial,Carcharhinus limbatus,160318,GULFFIN
2005,LOUISIANA,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,GULFFIN
2005,LOUISIANA,"SHARK, MAKO, SHORTFIN","14,434",7,"10,119",Public,Commercial,Isurus oxyrinchus,159924,GULFFIN
2005,MAINE,"SHARK, BLACKTIP",364,0,149,Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
2005,MAINE,"SHARK, DOGFISH, SPINY","7,183",3,"1,976",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2005,MARYLAND,"SHARK, DOGFISH, SMOOTH","1,337",1,"1,163",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2005,MARYLAND,"SHARK, DOGFISH, SPINY","2,739",1,280,Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2005,MARYLAND,"SHARK, DUSKY",14,0,8,Public,Commercial,Carcharhinus obscurus,160268,ACCSPHIST
2005,MARYLAND,"SHARK, MAKO, LONGFIN",15,0,18,Public,Commercial,Isurus paucus,159926,ACCSPHIST
2005,MARYLAND,"SHARK, SAND TIGER",354,0,143,Public,Commercial,Carcharias taurus,159888,ACCSPHIST
2005,MASSACHUSETTS,"SHARK, DOGFISH, SMOOTH","15,263",7,"3,302",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2005,MASSACHUSETTS,"SHARK, DOGFISH, SPINY","1,996,957",906,"360,055",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2005,MASSACHUSETTS,"SHARK, MAKO, SHORTFIN","1,421",1,"1,637",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
2005,MASSACHUSETTS,"SHARK, PORBEAGLE",284,0,"2,401",Public,Commercial,Lamna nasus,159911,ACCSPHIST
2005,MASSACHUSETTS,"SHARK, THRESHER",175,0,44,Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
2005,MASSACHUSETTS,"SHARK, THRESHER, BIGEYE",371,0,134,Public,Commercial,Alopias superciliosus,159921,ACCSPHIST
2005,NEW HAMPSHIRE,"SHARK, DOGFISH, SPINY","88,589",40,"21,965",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2005,NEW JERSEY,"SHARK, DOGFISH, SMOOTH","97,978",44,"59,186",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2005,NEW JERSEY,"SHARK, MAKO, SHORTFIN",663,0,795,Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
2005,NEW JERSEY,"SHARK, SANDBAR","40,065",18,"16,513",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
2005,NEW JERSEY,"SHARK, THRESHER","5,781",3,"4,127",Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
2005,NEW YORK,"SHARK, DOGFISH, SMOOTH","80,878",37,"38,189",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2005,NEW YORK,"SHARK, DOGFISH, SPINY","47,410",22,"11,474",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2005,NEW YORK,"SHARK, MAKO, SHORTFIN",71,0,102,Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
2005,NEW YORK,"SHARK, THRESHER",350,0,432,Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
2005,NORTH CAROLINA,"SHARK, BLACKTIP","102,238",46,"12,703",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
2005,NORTH CAROLINA,"SHARK, DOGFISH, SMOOTH","647,578",294,"181,611",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2005,NORTH CAROLINA,"SHARK, DOGFISH, SPINY","18,865",9,"6,036",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2005,NORTH CAROLINA,"SHARK, MAKO, SHORTFIN","180,644",82,"147,228",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
2005,NORTH CAROLINA,"SHARK, SANDBAR","619,734",281,"132,657",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
2005,NORTH CAROLINA,"SHARK, SHARPNOSE, ATLANTIC","31,698",14,"6,024",Public,Commercial,Rhizoprionodon terraenovae,160200,ACCSPHIST
2005,NORTH CAROLINA,"SHARK, THRESHER","29,152",13,"7,323",Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
2005,NORTH CAROLINA,"SHARK, TIGER","6,500",3,652,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
2005,OREGON,"SHARK, BLUE","1,663",1,235,Public,Commercial,Prionace glauca,160424,PACFIN
2005,OREGON,"SHARK, DOGFISH, SPINY","8,608",4,983,Public,Commercial,Squalus acanthias,160617,PACFIN
2005,OREGON,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,PACFIN
2005,OREGON,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,PACFIN
2005,OREGON,"SHARK, TOPE",,,,Confidential,Commercial,Galeorhinus galeus,160181,PACFIN
2005,PROCESS AT SEA,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,PACFIN
2005,PROCESS AT SEA,"SHARK, DOGFISH, SPINY","58,413",26,,Public,Commercial,Squalus acanthias,160617,PACFIN
2005,PROCESS AT SEA,"SHARK, TOPE",,,,Confidential,Commercial,Galeorhinus galeus,160181,PACFIN
2005,RHODE ISLAND,"SHARK, DOGFISH, SMOOTH","8,544",4,"2,533",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2005,RHODE ISLAND,"SHARK, DOGFISH, SPINY","146,559",66,"24,200",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2005,RHODE ISLAND,"SHARK, MAKO, SHORTFIN","7,363",3,"5,978",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
2005,RHODE ISLAND,"SHARK, PORBEAGLE",75,0,23,Public,Commercial,Lamna nasus,159911,ACCSPHIST
2005,SOUTH CAROLINA,"SHARK, BLACKTIP","4,374",2,"2,506",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
2005,SOUTH CAROLINA,"SHARK, DOGFISH, SMOOTH","21,019",10,"12,611",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2005,SOUTH CAROLINA,"SHARK, SANDBAR","47,548",22,"16,997",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
2005,SOUTH CAROLINA,"SHARK, SHARPNOSE, ATLANTIC","7,840",4,"3,180",Public,Commercial,Rhizoprionodon terraenovae,160200,ACCSPHIST
2005,SOUTH CAROLINA,"SHARK, TIGER","2,296",1,776,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
2005,TEXAS,"SHARK, BLACKTIP",733,0,282,Public,Commercial,Carcharhinus limbatus,160318,GULFFIN
2005,TEXAS,"SHARK, MAKO, SHORTFIN","4,063",2,"2,791",Public,Commercial,Isurus oxyrinchus,159924,GULFFIN
2005,VIRGINIA,"SHARK, BLACKTIP","11,999",5,"1,901",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
2005,VIRGINIA,"SHARK, DOGFISH, SMOOTH","109,872",50,"140,031",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2005,VIRGINIA,"SHARK, DOGFISH, SPINY","20,168",9,"3,530",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2005,VIRGINIA,"SHARK, SAND TIGER",470,0,128,Public,Commercial,Carcharias taurus,159888,ACCSPHIST
2005,VIRGINIA,"SHARK, SANDBAR","44,814",20,"23,060",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
2005,VIRGINIA,"SHARK, THRESHER","4,098",2,"1,514",Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
2005,WASHINGTON,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,PACFIN
2005,WASHINGTON,"SHARK, DOGFISH, SPINY","1,195,525",542,"239,755",Public,Commercial,Squalus acanthias,160617,PACFIN
2005,WASHINGTON,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,PACFIN
2005,WASHINGTON,"SHARK, TOPE",,,,Confidential,Commercial,Galeorhinus galeus,160181,PACFIN
2004,ALABAMA,"SHARK, BLACKNOSE",,,,Confidential,Commercial,Carcharhinus acronotus,160304,GULFFIN
2004,ALABAMA,"SHARK, BLACKTIP","53,851",24,"26,224",Public,Commercial,Carcharhinus limbatus,160318,GULFFIN
2004,ALABAMA,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,GULFFIN
2004,ALABAMA,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,GULFFIN
2004,ALABAMA,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,GULFFIN
2004,ALABAMA,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,GULFFIN
2004,ALABAMA,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,GULFFIN
2004,ALASKA,"SHARK, DOGFISH, SPINY","12,203",6,"2,648",Public,Commercial,Squalus acanthias,160617,AKFINHIST
2004,CALIFORNIA,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,PACFIN
2004,CALIFORNIA,"SHARK, DOGFISH, SPINY","61,069",28,"36,153",Public,Commercial,Squalus acanthias,160617,PACFIN
2004,CALIFORNIA,"SHARK, LEOPARD","25,264",11,"18,124",Public,Commercial,Triakis semifasciata,160448,PACFIN
2004,CALIFORNIA,"SHARK, MAKO, SHORTFIN","119,961",54,"98,193",Public,Commercial,Isurus oxyrinchus,159924,PACFIN
2004,CALIFORNIA,"SHARK, PACIFIC ANGEL","28,703",13,"15,330",Public,Commercial,Squatina californica,160785,PACFIN
2004,CALIFORNIA,"SHARK, THRESHER","252,793",115,"196,950",Public,Commercial,Alopias vulpinus,159916,PACFIN
2004,CALIFORNIA,"SHARK, THRESHER, BIGEYE","11,789",5,"4,060",Public,Commercial,Alopias superciliosus,159921,PACFIN
2004,CALIFORNIA,"SHARK, TOPE","58,613",27,"39,814",Public,Commercial,Galeorhinus galeus,160181,PACFIN
2004,CONNECTICUT,"SHARK, DOGFISH, SMOOTH","6,459",3,"1,026",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2004,CONNECTICUT,"SHARK, DOGFISH, SPINY","50,373",23,"6,900",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2004,CONNECTICUT,"SHARK, PORBEAGLE",21,0,8,Public,Commercial,Lamna nasus,159911,ACCSPHIST
2004,DELAWARE,"SHARK, DOGFISH, SMOOTH",475,0,331,Public,Commercial,Mustelus canis,160230,ACCSPHIST
2004,DELAWARE,"SHARK, SAND TIGER",17,0,25,Public,Commercial,Carcharias taurus,159888,ACCSPHIST
2004,FLORIDA-EAST,"SHARK, BLACKNOSE","73,069",33,"47,696",Public,Commercial,Carcharhinus acronotus,160304,ACCSPHIST
2004,FLORIDA-EAST,"SHARK, BLACKTIP","347,852",158,"117,195",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
2004,FLORIDA-EAST,"SHARK, BONNETHEAD","33,804",15,"20,437",Public,Commercial,Sphyrna tiburo,160502,ACCSPHIST
2004,FLORIDA-EAST,"SHARK, BULL","21,338",10,"6,833",Public,Commercial,Carcharhinus leucas,160275,ACCSPHIST
2004,FLORIDA-EAST,"SHARK, FINETOOTH","100,066",45,"58,041",Public,Commercial,Carcharhinus isodon,160409,ACCSPHIST
2004,FLORIDA-EAST,"SHARK, LEMON","14,635",7,"5,429",Public,Commercial,Negaprion brevirostris,160433,ACCSPHIST
2004,FLORIDA-EAST,"SHARK, MAKO, SHORTFIN","5,155",2,"5,469",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
2004,FLORIDA-EAST,"SHARK, SANDBAR","335,497",152,"103,859",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
2004,FLORIDA-EAST,"SHARK, SHARPNOSE, ATLANTIC","223,372",101,"81,164",Public,Commercial,Rhizoprionodon terraenovae,160200,ACCSPHIST
2004,FLORIDA-EAST,"SHARK, TIGER","12,546",6,"3,958",Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
2004,FLORIDA-WEST,"SHARK, BLACKNOSE","7,823",4,"2,508",Public,Commercial,Carcharhinus acronotus,160304,ACCSPHIST
2004,FLORIDA-WEST,"SHARK, BLACKTIP","91,905",42,"24,737",Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
2004,FLORIDA-WEST,"SHARK, BULL","31,905",14,"7,426",Public,Commercial,Carcharhinus leucas,160275,ACCSPHIST
2004,FLORIDA-WEST,"SHARK, LEMON","39,217",18,"9,739",Public,Commercial,Negaprion brevirostris,160433,ACCSPHIST
2004,FLORIDA-WEST,"SHARK, MAKO, SHORTFIN","7,600",3,"6,810",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
2004,FLORIDA-WEST,"SHARK, SANDBAR","772,800",351,"203,775",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
2004,FLORIDA-WEST,"SHARK, TIGER","2,235",1,539,Public,Commercial,Galeocerdo cuvier,160189,ACCSPHIST
2004,HAWAII,"SHARK, MAKO, SHORTFIN","124,918",57,"47,523",Public,Commercial,Isurus oxyrinchus,159924,PIFSC
2004,LOUISIANA,"SHARK, BLACKTIP","927,725",421,"535,334",Public,Commercial,Carcharhinus limbatus,160318,GULFFIN
2004,LOUISIANA,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,GULFFIN
2004,LOUISIANA,"SHARK, MAKO, SHORTFIN","10,235",5,"7,123",Public,Commercial,Isurus oxyrinchus,159924,GULFFIN
2004,LOUISIANA,"SHARK, SANDBAR",,,,Confidential,Commercial,Carcharhinus plumbeus,160289,GULFFIN
2004,MAINE,"SHARK, DOGFISH, SPINY","3,331",2,664,Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2004,MAINE,"SHARK, PORBEAGLE",918,0,295,Public,Commercial,Lamna nasus,159911,ACCSPHIST
2004,MARYLAND,"SHARK, BLUE",425,0,85,Public,Commercial,Prionace glauca,160424,ACCSPHIST
2004,MARYLAND,"SHARK, DOGFISH, SMOOTH","8,165",4,"3,504",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2004,MARYLAND,"SHARK, DOGFISH, SPINY",410,0,197,Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2004,MARYLAND,"SHARK, MAKO, LONGFIN","1,923",1,"1,921",Public,Commercial,Isurus paucus,159926,ACCSPHIST
2004,MARYLAND,"SHARK, SILKY",245,0,35,Public,Commercial,Carcharhinus falciformis,160310,ACCSPHIST
2004,MARYLAND,"SHARK, THRESHER",456,0,149,Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
2004,MARYLAND,"SHARK, THRESHER, BIGEYE",388,0,136,Public,Commercial,Alopias superciliosus,159921,ACCSPHIST
2004,MASSACHUSETTS,"SHARK, BLACKTIP",302,0,303,Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
2004,MASSACHUSETTS,"SHARK, DOGFISH, SMOOTH","1,281",1,296,Public,Commercial,Mustelus canis,160230,ACCSPHIST
2004,MASSACHUSETTS,"SHARK, DOGFISH, SPINY","1,216,510",552,"184,436",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2004,MASSACHUSETTS,"SHARK, MAKO, LONGFIN",35,0,630,Public,Commercial,Isurus paucus,159926,ACCSPHIST
2004,MASSACHUSETTS,"SHARK, MAKO, SHORTFIN","24,007",11,"18,392",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
2004,MASSACHUSETTS,"SHARK, PORBEAGLE","3,373",2,"1,628",Public,Commercial,Lamna nasus,159911,ACCSPHIST
2004,MASSACHUSETTS,"SHARK, SANDBAR",238,0,43,Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
2004,MISSISSIPPI,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,GULFFIN
2004,NEW HAMPSHIRE,"SHARK, DOGFISH, SPINY",300,0,57,Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2004,NEW HAMPSHIRE,"SHARK, THRESHER",105,0,79,Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
2004,NEW JERSEY,"SHARK, BLACKTIP",263,0,165,Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
2004,NEW JERSEY,"SHARK, BLUE",152,0,38,Public,Commercial,Prionace glauca,160424,ACCSPHIST
2004,NEW JERSEY,"SHARK, DOGFISH, SMOOTH","213,565",97,"104,517",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2004,NEW JERSEY,"SHARK, DOGFISH, SPINY","3,700",2,650,Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2004,NEW JERSEY,"SHARK, HAMMERHEAD, SMOOTH",33,0,10,Public,Commercial,Sphyrna zygaena,160505,ACCSPHIST
2004,NEW JERSEY,"SHARK, MAKO, LONGFIN",229,0,267,Public,Commercial,Isurus paucus,159926,ACCSPHIST
2004,NEW JERSEY,"SHARK, MAKO, SHORTFIN","11,407",5,"10,060",Public,Commercial,Isurus oxyrinchus,159924,ACCSPHIST
2004,NEW JERSEY,"SHARK, PORBEAGLE",50,0,117,Public,Commercial,Lamna nasus,159911,ACCSPHIST
2004,NEW JERSEY,"SHARK, SANDBAR","27,790",13,"24,048",Public,Commercial,Carcharhinus plumbeus,160289,ACCSPHIST
2004,NEW JERSEY,"SHARK, THRESHER","15,078",7,"8,557",Public,Commercial,Alopias vulpinus,159916,ACCSPHIST
2004,NEW JERSEY,"SHARK, THRESHER, BIGEYE",611,0,527,Public,Commercial,Alopias superciliosus,159921,ACCSPHIST
2004,NEW YORK,"SHARK, ANGEL, ATLANTIC",150,0,112,Public,Commercial,Squatina dumeril,160787,ACCSPHIST
2004,NEW YORK,"SHARK, BLACKTIP",120,0,36,Public,Commercial,Carcharhinus limbatus,160318,ACCSPHIST
2004,NEW YORK,"SHARK, DOGFISH, SMOOTH","96,093",44,"34,546",Public,Commercial,Mustelus canis,160230,ACCSPHIST
2004,NEW YORK,"SHARK, DOGFISH, SPINY","46,039",21,"7,090",Public,Commercial,Squalus acanthias,160617,ACCSPHIST
2004,NEW YORK,"SHARK, MAKO, LONGFIN",17,0,9,Public,Commercial,Isurus paucus,159926,ACCSPHIST
